,Restaurant,City,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time
616,ID_2672,Mumbai,"Kebab, Fast Food",200,50,-,-,-,
617,ID_2961,Delhi,"Chinese, North Indian",100,50,-,-,-,
618,ID_2813,Pune,Beverages,150,50,NEW,-,-,
619,ID_1798,Pune,"North Indian, Chinese, Continental",400,50,3.4,10,3,
620,ID_8511,Kolkata,"Tibetan, Momos",200,50,3.7,124,37,
621,ID_2305,Noida,"North Indian, Chinese, Mughlai, Biryani",200,50,-,-,-,
622,ID_1576,Noida,"North Indian, Chinese",250,50,3.5,222,114,
623,ID_396,Bangalore,"Andhra, Biryani, Chinese",200,99,2.8,22,6,
624,ID_3537,Bangalore,"Desserts, Beverages",100,50,3.4,89,42,
625,ID_8110,Noida,"Bakery, Fast Food, Chinese",200,99,3.5,567,332,
626,ID_6205,Noida,"Rolls, Biryani",150,50,3.8,455,182,
627,ID_7543,Noida,"Burger, Belgian, Fast Food, Desserts",250,50,4.2,420,265,
628,ID_867,Bangalore,Biryani,200,50,3.4,8,3,
629,ID_417,Noida,South Indian,100,50,3.4,14,3,
630,ID_244,Mumbai,"Fast Food, Rolls, Beverages",200,50,3.7,174,71,
631,ID_1660,Delhi,South Indian,150,50,4.1,725,373,
632,ID_4262,Noida,Fast Food,200,50,3.2,9,5,
633,ID_7738,Gurgaon,"Continental, Beverages, Desserts",250,50,3.5,-,-,
634,ID_5934,Delhi,"Bakery, Fast Food, Desserts",200,50,3.9,287,112,
635,ID_4864,Mumbai,Desserts,100,50,3.7,-,-,
636,ID_4846,Pune,"South Indian, Fast Food, Street Food, North Indian",100,50,3.6,69,37,
637,ID_2601,Kolkata,"Bakery, Desserts, Sandwich",150,50,4.1,4606,2311,
638,ID_4671,Bangalore,"North Indian, Chinese, Fast Food, Rolls, Beverages",250,99,3.9,227,99,
639,ID_4760,Pune,Street Food,100,50,3.6,79,43,
640,ID_6668,Pune,"North Indian, Chinese, Italian, Continental, Thai",600,50,3.7,297,168,
641,ID_5792,Noida,North Indian,100,50,3.3,59,10,
642,ID_2720,Delhi,"Fast Food, Chinese, Desserts",100,50,3.5,-,-,
643,ID_3298,Pune,"Finger Food, Bar Food, Italian, North Indian, Asian, Continental",700,50,4.2,424,199,
644,ID_1200,Pune,Cafe,200,50,3.4,18,7,
645,ID_7476,Noida,North Indian,100,50,3.6,69,48,
646,ID_7338,Mumbai,"North Indian, South Indian, Mughlai",650,50,4.7,727,527,
647,ID_1413,Bangalore,"Beverages, Juices, Ice Cream",100,50,4.0,75,18,
648,ID_1398,Bangalore,Juices,50,50,-,-,-,
649,ID_8160,Bangalore,"Continental, Fast Food, Street Food, Momos",200,50,4.1,197,122,
650,ID_4309,Noida,"North Indian, Mughlai, Kebab",200,50,3.6,216,104,
651,ID_977,Mumbai,"Desserts, Ice Cream, Beverages",200,50,4.1,91,68,
652,ID_879,Noida,Biryani,100,50,3.4,19,1,
653,ID_7746,Bangalore,"Desserts, Bakery",200,50,3.6,13,9,
654,ID_617,Gurgaon,"Italian, Pizza, Fast Food",400,50,4.2,324,230,
655,ID_7141,Mumbai,"Italian, Beverages",150,50,3.0,-,-,
656,ID_7864,Mumbai,"Momos, Fast Food",100,50,2.8,20,14,
657,ID_6000,Pune,North Indian,100,50,-,-,-,
658,ID_5597,Pune,"Cafe, Bakery",200,99,3.6,260,137,
659,ID_4163,Delhi,"Fast Food, Street Food, Chinese, Beverages",150,50,3.7,62,40,
660,ID_3891,Gurgaon,South Indian,300,50,2.8,36,10,
661,ID_3815,Gurgaon,"North Indian, Chinese",150,50,4.6,607,451,
662,ID_150,Bangalore,"Biryani, Andhra, Chinese",200,50,3.1,49,8,
663,ID_8373,Delhi,"North Indian, Chinese, Fast Food",300,50,3.6,82,63,
664,ID_1209,Gurgaon,"Cafe, Beverages, Sandwich, Fast Food, Desserts",250,50,3.5,77,36,
665,ID_7146,Delhi,American,100,50,3.6,43,13,
666,ID_4486,Gurgaon,"North Indian, Chinese",200,50,3.3,20,5,
667,ID_6467,Noida,Sandwich,200,50,NEW,-,-,
668,ID_7440,Mumbai,Mithai,200,50,4.0,152,88,
669,ID_7740,Kolkata,"South Indian, Beverages",150,50,3.7,108,80,
670,ID_698,Bangalore,Biryani,200,50,3.2,5,1,
671,ID_6333,Delhi,"North Indian, Chinese",250,50,-,-,-,
672,ID_5667,Delhi,"Bakery, Desserts",200,50,4.2,196,115,
673,ID_2381,Pune,Cafe,200,50,3.8,169,73,
674,ID_4361,Bangalore,"Lucknowi, North Indian",350,50,3.8,322,211,
675,ID_720,Pune,"Biryani, North Indian, Mughlai",300,50,4.1,318,63,
676,ID_6671,Bangalore,"Lebanese, Momos",100,50,NEW,-,-,
677,ID_3876,Kolkata,"Mishti, Street Food",100,50,3.7,34,7,
678,ID_2153,Gurgaon,"North Indian, Fast Food",150,50,3.5,22,15,
679,ID_1163,Delhi,Korean,400,50,4.1,582,294,
680,ID_4752,Mumbai,"Desserts, Ice Cream",100,50,-,-,-,
681,ID_7600,Gurgaon,"Fast Food, South Indian",200,50,3.2,13,3,
682,ID_4906,Kolkata,"North Indian, Chinese, Biryani",200,50,-,-,-,
683,ID_8168,Kolkata,"Biryani, North Indian, Rolls",150,50,3.7,453,153,
684,ID_5287,Delhi,"Mughlai, Kebab",150,50,3.2,6,4,
685,ID_4698,Mumbai,"Chinese, Thai, Burmese, Asian, Seafood, Fast Food",200,99,3.8,575,312,
686,ID_3601,Noida,North Indian,200,50,2.9,6,2,
687,ID_5649,Pune,"North Indian, Chinese",350,50,4.2,112,60,
688,ID_2707,Mumbai,North Indian,100,50,-,-,-,
689,ID_2736,Kolkata,"North Indian, Continental",350,50,3.6,44,31,
690,ID_1168,Delhi,"North Indian, Chinese, Italian, Fast Food",550,50,4.1,897,568,
691,ID_228,Pune,Fast Food,200,50,3.3,17,12,
692,ID_598,Pune,Cafe,200,50,3.1,4,1,
693,ID_2364,Noida,"Biryani, North Indian, Mughlai",400,50,2.8,223,121,
694,ID_6499,Bangalore,South Indian,100,50,3.3,7,1,
695,ID_7799,Bangalore,"North Indian, Burger, Sandwich, Chinese",200,50,2.9,23,14,
696,ID_5309,Pune,"Pizza, Italian",250,50,3.3,10,3,
697,ID_4060,Mumbai,Fast Food,100,50,-,-,-,
698,ID_5109,Noida,"Chinese, Mughlai, North Indian",200,50,-,-,-,
699,ID_6841,Bangalore,"Mughlai, Chinese, North Indian",250,50,3.5,78,32,
700,ID_8516,Noida,"Fast Food, Rolls",100,50,NEW,-,-,
701,ID_3944,Delhi,North Indian,250,50,3.5,35,13,
702,ID_4331,Bangalore,Desserts,150,50,-,-,-,
703,ID_5244,Bangalore,"North Indian, Fast Food, Chinese, Beverages",200,50,2.5,34,19,
704,ID_3291,Bangalore,"Momos, Chinese, Fast Food",150,50,4.3,374,184,
705,ID_7983,Noida,Street Food,100,50,3.7,74,19,
706,ID_2838,Noida,North Indian,200,50,3.2,6,1,
707,ID_1307,Pune,"Fast Food, Beverages",100,50,3.6,57,25,
708,ID_2493,Pune,"Fast Food, Street Food, Beverages, Juices",250,50,4.1,358,183,
709,ID_3384,Pune,Maharashtrian,100,50,-,-,-,
710,ID_4321,Noida,North Indian,100,50,NEW,-,-,
711,ID_5120,Mumbai,"Biryani, North Indian",200,50,3.4,22,18,
712,ID_446,Noida,"Cafe, Fast Food",100,50,-,-,-,
713,ID_4654,Noida,"Burger, Fast Food",200,50,4.0,401,137,
714,ID_1056,Kolkata,"Fast Food, Street Food, North Indian",150,50,3.9,251,105,
715,ID_6161,Kolkata,"North Indian, Chinese, South Indian",200,50,3.3,13,2,
716,ID_3668,Noida,Chinese,150,50,NEW,-,-,
717,ID_6058,Pune,Bakery,100,50,3.2,45,11,
718,ID_6029,Noida,North Indian,150,50,3.8,57,9,
719,ID_7642,Pune,Chinese,200,50,3.3,8,1,
720,ID_841,Gurgaon,"North Indian, Street Food, Mithai",150,50,3.4,66,16,
721,ID_2271,Delhi,"Mughlai, North Indian, Chinese",250,50,3.5,31,14,
722,ID_1363,Bangalore,"Bakery, Desserts",150,50,4.0,77,55,
723,ID_4251,Bangalore,"Beverages, Ice Cream, Sandwich, Desserts",100,50,3.5,-,-,
724,ID_3409,Mumbai,"North Indian, Maharashtrian, Street Food",150,50,3.4,28,8,
725,ID_1577,Noida,"North Indian, Mughlai, Chinese",250,50,3.4,17,7,
726,ID_6822,Gurgaon,North Indian,150,50,3.6,79,5,
727,ID_7991,Pune,"Sandwich, Fast Food, Beverages",150,50,-,-,-,
728,ID_4906,Hyderabad,"North Indian, Chinese, Biryani",200,50,-,-,-,
729,ID_7168,Noida,"Rolls, Fast Food",100,50,NEW,-,-,
730,ID_6520,Mumbai,"North Indian, Continental, Chinese",400,50,3.8,733,222,
731,ID_1652,Gurgaon,"North Indian, Chinese",200,50,3.3,8,1,
732,ID_6257,Bangalore,"North Indian, Chinese",200,50,3.6,25,6,
733,ID_6207,Bangalore,"Chinese, North Indian, Rolls",200,50,3.7,41,7,
734,ID_4898,Delhi,Ice Cream,100,50,3.7,19,10,
735,ID_4736,Noida,"Desserts, Beverages",100,50,3.7,13,12,
736,ID_6008,Delhi,"Juices, Beverages",50,50,-,-,-,
737,ID_5977,Gurgaon,North Indian,100,50,3.6,54,12,
738,ID_1337,Gurgaon,Bakery,100,50,4.5,190,117,
739,ID_629,Hyderabad,"Street Food, Fast Food, Beverages, Desserts, Mithai",50,50,-,-,-,
740,ID_1015,Delhi,"Continental, Desserts, Beverages, Sandwich, Fast Food",200,50,3.2,6,5,
741,ID_8058,Pune,Beverages,100,50,3.4,12,5,
742,ID_1880,Delhi,"Chinese, Fast Food",200,0,3.7,96,20,
743,ID_6770,Pune,"South Indian, North Indian",150,50,3.1,5,-,
744,ID_4547,Bangalore,South Indian,100,50,3.7,16,3,
745,ID_3543,Bangalore,"Beverages, Ice Cream, Fast Food",150,50,-,-,-,
746,ID_7833,Bangalore,"Fast Food, Beverages",200,50,3.8,62,52,
747,ID_8332,Pune,Bakery,100,50,-,-,-,
748,ID_115,Bangalore,"North Indian, Mughlai",250,99,3.7,917,544,
749,ID_1580,Delhi,"Chinese, Mughlai, North Indian",350,50,NEW,-,-,
750,ID_4960,Bangalore,"North Indian, South Indian",100,50,3.5,123,23,
751,ID_2674,Kolkata,Fast Food,100,50,3.3,12,2,
752,ID_7035,Bangalore,Chinese,100,50,-,-,-,
753,ID_7392,Mumbai,Biryani,100,50,3.2,9,2,
754,ID_740,Bangalore,"Biryani, Chinese",150,50,-,-,-,
755,ID_2992,Mumbai,Street Food,50,50,3.6,24,8,
756,ID_8294,Noida,"North Indian, Fast Food",150,50,3.5,24,3,
757,ID_5933,Delhi,"Ice Cream, Beverages",150,50,-,-,-,
758,ID_404,Bangalore,South Indian,150,50,3.7,45,12,
759,ID_7583,Kolkata,"Sandwich, Italian, Desserts",250,50,3.8,224,129,
760,ID_4471,Kolkata,"South Indian, Chinese",200,50,3.8,303,157,
761,ID_3445,Mumbai,"Burger, Fast Food",300,50,2.9,12,7,
762,ID_2917,Mumbai,"Fast Food, Chinese, Rolls, Sandwich",150,50,NEW,-,-,
763,ID_1666,Delhi,"Mexican, American, Italian",500,50,4.6,3257,2540,
764,ID_2797,Pune,"Continental, North Indian, Italian, Finger Food",600,50,4.2,3142,2036,
765,ID_8630,Noida,"North Indian, Chinese",200,50,3.3,13,7,
766,ID_8378,Delhi,"South Indian, Chinese, North Indian",250,50,3.6,37,14,
767,ID_1789,Mumbai,"Fast Food, Burger, American, Wraps",150,50,3.0,9,5,
768,ID_1601,Delhi,"Burger, Fast Food, Pizza",150,50,3.7,119,73,
769,ID_6783,Mumbai,"Chinese, South Indian, North Indian, Fast Food",200,50,3.7,153,63,
770,ID_3846,Pune,"Biryani, North Indian, Rolls, Kashmiri, Mughlai",300,50,3.9,195,117,
771,ID_2535,Mumbai,Fast Food,150,50,3.6,22,11,
772,ID_5331,Delhi,Paan,100,50,3.9,180,131,
773,ID_3075,Kolkata,"Fast Food, Mishti",150,50,4.3,441,137,
774,ID_4334,Delhi,"North Indian, Chinese",500,50,3.8,541,358,
775,ID_1708,Noida,"Chinese, Rolls",150,50,NEW,-,-,
776,ID_3174,Pune,"Continental, Kebab, Italian, Modern Indian, Finger Food, Asian, Sushi, Desserts",600,50,3.9,554,320,
777,ID_574,Mumbai,Chinese,100,50,-,-,-,
778,ID_6559,Noida,"Chinese, Fast Food, Pizza",200,50,4.0,1090,377,
779,ID_8337,Kolkata,Mishti,50,50,3.8,71,44,
780,ID_3410,Mumbai,North Indian,200,50,4.0,437,215,
781,ID_6189,Delhi,"Juices, Ice Cream",50,50,3.5,19,1,
782,ID_6467,Pune,"Sandwich, Fast Food",100,50,4.0,284,82,
783,ID_554,Hyderabad,"North Indian, Chinese, Biryani",200,50,3.4,148,25,
784,ID_7687,Delhi,"North Indian, Chinese, European",500,50,4.3,242,163,
785,ID_7409,Kolkata,South Indian,100,50,3.1,8,2,
786,ID_4752,Mumbai,"Desserts, Ice Cream",100,50,-,-,-,
787,ID_6366,Delhi,"South Indian, North Indian",250,50,3.7,500,253,
788,ID_5533,Pune,"Biryani, North Indian, Chinese",200,50,3.7,1031,111,
789,ID_1169,Mumbai,"North Indian, Continental, Italian, Chinese",600,50,3.7,610,228,
790,ID_7645,Noida,Chinese,150,50,-,-,-,
791,ID_442,Delhi,"North Indian, Chinese, Fast Food",200,50,3.2,10,2,
792,ID_1816,Bangalore,"Beverages, Juices, Ice Cream, Fast Food",100,50,3.9,31,7,
793,ID_7734,Gurgaon,North Indian,150,50,-,-,-,
794,ID_1209,Kolkata,"Cafe, Desserts",300,50,3.6,54,34,
795,ID_5240,Delhi,"Fast Food, North Indian",100,50,3.1,8,1,
796,ID_2565,Bangalore,Fast Food,100,50,4.0,110,48,
797,ID_1999,Gurgaon,"North Indian, Chinese",200,50,NEW,-,-,
798,ID_2660,Kolkata,"Biryani, Mughlai, Chinese, Street Food",100,50,NEW,-,-,
799,ID_3401,Pune,North Indian,100,50,-,-,-,
800,ID_5652,Delhi,"North Indian, Mughlai, Kebab",550,50,3.9,2625,1439,
801,ID_4946,Bangalore,"Street Food, Fast Food",100,50,3.1,4,2,
802,ID_4178,Pune,"North Indian, Chinese",300,50,NEW,-,-,
803,ID_6853,Bangalore,"Andhra, Biryani, Chinese, South Indian",350,50,3.9,544,155,
804,ID_1559,Pune,Fast Food,100,99,-,-,-,
805,ID_6416,Bangalore,"Beverages, Fast Food",100,50,3.8,49,19,
806,ID_1454,Noida,"Cafe, Fast Food, Beverages, Desserts, Tea",200,50,4.2,478,294,
807,ID_5286,Mumbai,"North Indian, Chinese, Seafood, Asian",350,50,3.5,42,24,
808,ID_4482,Mumbai,Fast Food,100,50,NEW,-,-,
809,ID_5062,Mumbai,"Chinese, North Indian",200,50,3.5,114,54,
810,ID_6401,Bangalore,Juices,100,50,3.2,5,1,
811,ID_6509,Gurgaon,North Indian,200,50,3.6,34,25,
812,ID_2077,Noida,"Chinese, North Indian, Fast Food",200,50,3.3,52,17,
813,ID_5606,Pune,Maharashtrian,50,50,-,-,-,
814,ID_7806,Noida,Kebab,100,50,-,-,-,
815,ID_4473,Bangalore,"South Indian, Chinese",100,50,-,-,-,
816,ID_2208,Noida,"North Indian, Chinese",200,50,-,-,-,
817,ID_8145,Mumbai,"Mithai, Street Food",200,50,3.8,106,38,
818,ID_1356,Bangalore,"Bakery, Desserts",150,50,-,-,-,
819,ID_4938,Bangalore,"North Indian, Street Food",100,50,4.2,532,341,
820,ID_8016,Kolkata,"North Indian, Chinese",100,50,3.3,161,67,
821,ID_3773,Mumbai,"Fast Food, Juices, Beverages",100,50,3.6,86,48,
822,ID_4932,Gurgaon,"Fast Food, Chinese, North Indian",150,50,3.5,35,11,
823,ID_6220,Noida,Rolls,100,50,-,-,-,
824,ID_1657,Bangalore,"North Indian, South Indian, Beverages, Desserts",200,50,-,-,-,
825,ID_3450,Noida,"Fast Food, Beverages",200,50,3.7,66,38,
826,ID_3275,Pune,"Continental, North Indian, Chinese",300,50,3.6,285,191,
827,ID_1003,Noida,"North Indian, South Indian, Chinese",150,50,3.6,116,41,
828,ID_1100,Delhi,"Street Food, North Indian, South Indian, Mithai, Beverages",200,50,3.9,783,167,
829,ID_6322,Kolkata,North Indian,200,50,3.7,624,320,
830,ID_2191,Pune,"North Indian, Biryani",200,50,3.8,15,10,
831,ID_1151,Bangalore,"Burger, Fast Food",100,50,3.5,13,3,
832,ID_1330,Bangalore,"Bakery, Desserts",200,50,3.0,31,15,
833,ID_4468,Delhi,"South Indian, Chinese",150,50,3.7,177,30,
834,ID_2152,Bangalore,North Indian,100,99,3.8,88,28,
835,ID_7807,Noida,North Indian,150,50,3.4,7,2,
836,ID_6989,Hyderabad,North Indian,200,50,3.0,7,2,
837,ID_2087,Gurgaon,"Bakery, Desserts",200,50,4.4,205,153,
838,ID_6264,Delhi,"North Indian, Chinese, Biryani, Momos, Rolls",200,50,3.6,171,126,
839,ID_3032,Hyderabad,"North Indian, South Indian, Fast Food, Mithai",200,50,3.9,162,30,
840,ID_75,Noida,Bengali,300,50,3.4,114,29,
841,ID_2269,Delhi,North Indian,250,50,3.1,4,1,
842,ID_1140,Bangalore,"Burger, Fast Food, Beverages",200,50,3.9,1147,548,
843,ID_6323,Pune,Parsi,200,50,2.9,9,7,
844,ID_3318,Bangalore,"Chinese, Thai, Continental",100,50,-,-,-,
845,ID_7131,Delhi,North Indian,250,50,NEW,-,-,
846,ID_6351,Noida,North Indian,200,50,3.6,35,18,
847,ID_3523,Bangalore,Fast Food,150,50,3.8,23,15,
848,ID_7133,Noida,"Raw Meats, North Indian",100,50,-,-,-,
849,ID_6377,Pune,"North Indian, Chinese, Street Food",200,50,3.0,10,6,
850,ID_2382,Pune,"Pizza, Fast Food",200,50,3.7,80,38,
851,ID_7003,Pune,"Chinese, Thai, Momos",250,50,3.7,133,73,
852,ID_486,Mumbai,Bakery,100,50,3.7,118,69,
853,ID_2937,Mumbai,"Bakery, Desserts",200,50,3.6,28,11,
854,ID_7256,Noida,North Indian,200,50,-,-,-,
855,ID_3956,Bangalore,Ice Cream,100,50,3.9,48,27,
856,ID_6616,Delhi,"Beverages, Fast Food",150,50,3.3,9,2,
857,ID_799,Noida,"Chinese, North Indian, Fast Food",200,50,3.7,79,49,
858,ID_4052,Noida,"North Indian, Mughlai",200,50,3.7,87,57,
859,ID_1812,Noida,"Ice Cream, Fast Food",150,50,3.9,173,57,
860,ID_1517,Noida,North Indian,50,50,3.9,-,-,
861,ID_7367,Delhi,North Indian,200,50,3.6,186,30,
862,ID_1597,Bangalore,"Chinese, North Indian",150,50,3.8,466,143,
863,ID_1874,Pune,"Fast Food, Bakery, Desserts",150,50,3.6,18,10,
864,ID_5365,Gurgaon,North Indian,100,50,3.1,5,1,
865,ID_881,Gurgaon,"Biryani, Hyderabadi",300,99,3.8,339,127,
866,ID_3519,Pune,Biryani,200,50,-,-,-,
867,ID_6238,Noida,Rolls,200,50,2.7,15,10,
868,ID_8472,Noida,"Asian, Chinese, Momos, Thai",400,50,3.9,113,70,
869,ID_2126,Mumbai,"North Indian, Mughlai, Chinese",600,50,4.0,762,393,
870,ID_2954,Pune,"North Indian, Rolls, Chinese",200,50,3.5,74,35,
871,ID_8429,Noida,"North Indian, Mughlai, Chinese",550,50,3.9,504,369,
872,ID_6229,Bangalore,"Rolls, Fast Food",200,50,3.8,128,30,
873,ID_4277,Delhi,Biryani,100,50,3.2,10,1,
874,ID_6225,Gurgaon,Rolls,100,50,4.1,119,68,
875,ID_3580,Delhi,"Modern Indian, North Indian, Chinese",200,50,4.1,63,37,
876,ID_5522,Mumbai,Fast Food,150,50,3.5,38,7,
877,ID_6431,Noida,"North Indian, Mughlai, Chinese, Kashmiri",600,50,3.8,319,172,
878,ID_5973,Pune,"Continental, Italian, Asian, North Indian",600,50,3.8,565,347,
879,ID_2497,Delhi,"Pizza, Fast Food",200,50,NEW,-,-,
880,ID_1487,Noida,"Beverages, Tea, Fast Food",100,50,4.0,606,426,
881,ID_541,Noida,"Pizza, Fast Food",200,50,-,-,-,
882,ID_3607,Delhi,North Indian,200,50,3.3,7,-,
883,ID_2068,Bangalore,South Indian,50,50,3.7,31,11,
884,ID_3445,Mumbai,"Burger, Fast Food",300,99,3.9,796,440,
885,ID_3186,Kolkata,"Sandwich, Fast Food, Beverages",100,50,NEW,-,-,
886,ID_3845,Pune,Fast Food,150,50,2.8,8,5,
887,ID_4934,Bangalore,North Indian,150,50,NEW,-,-,
888,ID_7366,Noida,"North Indian, Chinese",150,99,3.6,71,33,
889,ID_5620,Bangalore,"Pizza, Fast Food, Italian, Sandwich, Beverages",200,50,3.8,-,-,
890,ID_4949,Noida,"Street Food, Fast Food",100,50,3.6,73,17,
891,ID_7652,Hyderabad,"Cafe, Desserts",250,50,4.1,115,36,
892,ID_525,Bangalore,"South Indian, North Indian, Chinese",200,50,4.0,73,27,
893,ID_2716,Bangalore,North Indian,200,50,4.1,184,78,
894,ID_5578,Noida,"Cafe, Italian",250,50,3.2,27,18,
895,ID_3592,Noida,Pizza,200,50,3.0,8,-,
896,ID_7517,Noida,"North Indian, Mughlai",250,50,NEW,-,-,
897,ID_8056,Mumbai,"Beverages, Ice Cream",100,50,3.8,135,62,
898,ID_3084,Noida,"North Indian, Chinese, Rolls",150,50,3.3,17,12,
899,ID_3010,Pune,Bakery,100,50,3.8,47,23,
900,ID_744,Mumbai,"North Indian, South Indian, Chinese",200,50,3.4,47,6,
901,ID_1166,Noida,North Indian,300,50,4.8,156,107,
902,ID_6379,Hyderabad,"North Indian, Chinese",100,50,-,-,-,
903,ID_6105,Gurgaon,"North Indian, Chinese",200,50,-,-,-,
904,ID_6302,Bangalore,"North Indian, Chinese, Bengali, Biryani",200,50,3.8,23,8,
905,ID_1633,Noida,"Street Food, Bakery, Burger, Fast Food, Desserts, Ice Cream, Pizza, Sandwich",150,50,3.6,58,23,
906,ID_5924,Delhi,Mughlai,200,50,-,-,-,
907,ID_8511,Bangalore,Momos,200,50,3.8,102,43,
908,ID_4061,Bangalore,"North Indian, Sandwich",150,99,3.9,76,50,
909,ID_5658,Delhi,"North Indian, Mughlai, Chinese, Kebab",600,50,4.1,687,451,
910,ID_2410,Pune,"Rolls, Fast Food, North Indian",200,50,3.9,362,125,
911,ID_6056,Mumbai,"Seafood, North Indian, Chinese, Mughlai, Biryani",350,99,3.7,115,55,
912,ID_5498,Mumbai,"Fast Food, Mithai",100,50,3.9,127,32,
913,ID_2641,Mumbai,"Rolls, Biryani",100,50,3.1,5,2,
914,ID_4955,Mumbai,Street Food,50,50,-,-,-,
915,ID_772,Bangalore,"North Indian, Chinese",250,50,-,-,-,
916,ID_7477,Delhi,Fast Food,200,50,3.8,108,38,
917,ID_7603,Noida,Bakery,200,50,3.1,9,4,
918,ID_2369,Noida,"North Indian, Chinese",250,50,2.8,172,31,
919,ID_3910,Bangalore,"Mughlai, Arabian, Seafood, North Indian",300,50,4.1,1850,1191,
920,ID_7287,Mumbai,"Mishti, Desserts",100,50,3.6,44,17,
921,ID_7604,Pune,"Desserts, Bakery",150,50,3.1,5,-,
922,ID_2295,Bangalore,"Beverages, Desserts",200,50,4.4,172,82,
923,ID_7665,Delhi,"Continental, Mexican, Italian",200,50,-,-,-,
924,ID_7200,Pune,"North Indian, Chinese",200,50,3.7,61,24,
925,ID_1386,Delhi,"Bengali, North Indian",100,50,2.9,37,14,
926,ID_8511,Delhi,"Momos, Fast Food",200,99,2.6,66,30,
927,ID_5463,Kolkata,Paan,50,50,3.5,51,1,
928,ID_5881,Pune,North Indian,100,99,3.6,53,27,
929,ID_6099,Pune,"North Indian, South Indian, Chinese",200,50,3.4,14,7,
930,ID_6136,Noida,"Raw Meats, North Indian, Fast Food",200,50,3.3,19,7,
931,ID_3784,Kolkata,"Juices, Beverages",100,50,3.8,92,40,
932,ID_6438,Bangalore,"Biryani, North Indian, Chinese",250,50,3.7,104,17,
933,ID_5557,Noida,North Indian,100,99,3.7,79,18,
934,ID_5070,Mumbai,Fast Food,150,50,3.5,39,19,
935,ID_977,Mumbai,"Desserts, Ice Cream, Beverages",200,50,4.1,91,68,
936,ID_8289,Delhi,North Indian,100,50,3.2,16,3,
937,ID_2183,Bangalore,"Fast Food, Chinese",100,50,3.9,119,62,
938,ID_6115,Hyderabad,"Biryani, North Indian, Chinese, Kebab",200,50,4.0,157,17,
939,ID_5427,Delhi,"Chinese, Thai, Japanese, Asian, Sushi, Poké, Malaysian, Burmese",350,50,4.7,1134,648,
940,ID_3665,Delhi,Rolls,150,50,NEW,-,-,
941,ID_4852,Bangalore,"North Indian, Chinese",100,50,3.8,82,39,
942,ID_5870,Delhi,North Indian,850,50,4.3,114,96,
943,ID_5777,Hyderabad,South Indian,100,50,3.0,6,1,
944,ID_2116,Noida,"North Indian, Chinese",300,99,2.9,10,2,
945,ID_705,Gurgaon,"North Indian, Chinese, BBQ",250,50,3.8,56,42,
946,ID_4272,Pune,"South Indian, North Indian, Chinese",200,50,3.5,34,9,
947,ID_6047,Delhi,Street Food,50,50,3.3,9,2,
948,ID_6371,Hyderabad,"Street Food, Fast Food",200,50,3.4,10,2,
949,ID_5333,Delhi,"Mithai, Street Food",50,50,4.0,268,106,
950,ID_3976,Bangalore,"North Indian, Mughlai",200,50,3.6,21,11,
951,ID_4340,Noida,"Chinese, North Indian",150,50,3.1,13,-,
952,ID_7328,Bangalore,"Continental, Chinese, Fast Food",200,50,3.0,39,12,
953,ID_6452,Gurgaon,"Mithai, Fast Food",150,50,3.4,6,4,
954,ID_5462,Delhi,Paan,100,50,-,-,-,
955,ID_4167,Gurgaon,North Indian,200,50,3.2,6,1,
956,ID_3671,Bangalore,"North Indian, Chinese",300,50,3.5,11,3,
957,ID_7483,Delhi,North Indian,100,50,-,-,-,
958,ID_3653,Bangalore,"Bakery, Mithai, Street Food",150,50,3.5,10,3,
959,ID_7246,Pune,"North Indian, Chinese, Continental",550,50,3.7,89,50,
960,ID_753,Noida,"Biryani, North Indian, Roast Chicken, Fast Food, Continental, Street Food, Salad",100,50,NEW,-,-,
961,ID_5347,Noida,"Desserts, Juices",200,50,4.1,716,539,
962,ID_54,Mumbai,"Ice Cream, Beverages",150,50,3.6,60,34,
963,ID_5815,Bangalore,"Fast Food, Seafood",200,50,3.2,11,4,
964,ID_7279,Bangalore,North Indian,100,50,-,-,-,
965,ID_7,Noida,"Desserts, Beverages, Burger, Sandwich",200,50,3.5,22,12,
966,ID_7460,Noida,"North Indian, Chinese",200,50,NEW,-,-,
967,ID_8113,Pune,"North Indian, Chinese",200,50,4.0,394,182,
968,ID_2048,Gurgaon,"North Indian, Chinese, Fast Food",150,50,4.0,320,245,
969,ID_694,Bangalore,"Ice Cream, Desserts, Beverages",100,50,3.6,26,8,
970,ID_2725,Delhi,"North Indian, Chinese, Fast Food, Naga",200,99,3.4,27,10,
971,ID_26,Mumbai,"Bakery, Fast Food",150,50,NEW,-,-,
972,ID_4084,Bangalore,"Italian, North Indian, South Indian, Chinese",250,50,4.0,222,148,
973,ID_2449,Bangalore,"North Indian, Mughlai, South Indian, Chinese",200,50,3.8,403,242,
974,ID_8003,Noida,North Indian,200,50,-,-,-,
975,ID_3945,Delhi,Assamese,100,50,3.5,67,16,
976,ID_854,Delhi,"Fast Food, North Indian",200,50,3.8,158,91,
977,ID_171,Delhi,North Indian,150,50,3.3,47,11,
978,ID_7065,Mumbai,"Fast Food, Street Food, Juices",100,50,3.6,82,28,
979,ID_4569,Bangalore,"North Indian, Arabian, Chinese",200,50,3.9,82,15,
